[O+]#[C][W-5]([Cl])([Cl])([Cl])([C]#[O+])([C]#[O+])[C]#[O+]	embed-failed	0
[OH2+][Y-6]123456([Cl])[OH+]CC[O+]1CC[O+]2CC[O+]3CC[O+]4CC[O+]5CC[OH+]6	embed-failed	0
CCOP(=S)(N[NH2+][Ni-4]([Br])([Br])([NH2+]NP(=S)(OCC)OCC)([NH2+]NP(=S)(OCC)OCC)[NH2+]NP(=S)(OCC)OCC)OCC	embed-grip	2
CN=[NH+][W-4]([C]#[O+])([C]#[O+])([N]=O)([P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	embed-grip	16
C[P+](C)(C)[Mo-10]123456(<-[C+](=[C+]1)[C+]->2=[C+]3)(<-[C+](=[C+]4)[C+]->5=[C+]6)[P+](C)(C)C	embed-grip	16
[Br][Ru-7]123456([Br])<-[C+]7(CN8C9=CC=CC=C9N(CC9CCC9)[C+]81)[C+]2[C+]3[C+]4[C+]5[C+]76	embed-failed	0
CN(C)C1=CC=C([N+]2=NC3=CC=CC=[N+]3[Os-7]234567([Cl])<-[C+]2(C8=CC=CC=C8)[C+]3[C+]4[C+]5[C+]6[C+]27)C=C1	embed-grip	16
O=C1[O][Cr-3]23([O]C1=O)([O]C(=O)C(=O)[O]2)[O]C(=O)C(=O)[O]3	native	1
CC(C)[C+]12->[Ru-7]34567([I])(<-[C+](C)([C+]3[C+]14)[C+]5[C+]26)[O]C1=C2C(=C(Br)C=C1Br)C=CC=[N+]27	embed-grip	16
CC1=CC2=[N+](N1C)[Mn-2]1([Cl])([Cl])([N]3N=C(C)C=C23)[N]2N=C(C)C=C2C2=[N+]1N(C)C(C)=C2	embed-grip	16
[O+]#[C][Ru-4]([C]#[O+])([S]C1=NC2=CC=CC=C2S1)([S]C1=NC2=CC=CC=C2S1)([N+]1=CC=CC=C1)[N+]1=CC=CC=C1	embed-grip	16
[N-2][Ru+]12([O]C3=CC=CC=C3[O]1)[O]C1=CC=CC=C1[O]2	embed-grip	16
O=[N][Fe-3]12([OH2+])([OH2+])[O]C(=O)C[NH+]1CC(=O)[O]2	native	1
CCCC1=C(CCC)C(CCC)=C2C[C+]34->[Fe-8]56789%10%11([P]([C+]->5(CCC)[C+]->63CC2=C1CCC)[C+]->74CCC)[P]1[C+]->8(CCC)[C+]->92CC3=C(CCC)C(CCC)=C(CCC)C(CCC)=C3C[C+]->%102[C+]->%111CCC	embed-failed	0
[O-]C1=CC=C[N+]2=C1C1=C(O)C=CC=[N+]1[Os-4]213([N+]2=CC=CC=C2C2=CC=CC=[N+]21)[N+]1=CC=CC=C1C1=CC=CC=[N+]13	embed-grip	16
FC1=CC=[C]([Au-]([Cl])([Cl])[P+](C2CCCCC2)(C2CCCCC2)C2CCCCC2)C=C1	native	2
[Cl][Ni-2]([Cl])([PH+](C1CCCCC1)C1CCCCC1)[PH+](C1CCCCC1)C1CCCCC1	native	1
O=C(O)C1CC2=C[NH+]=C[N]2[Pd-2]23[NH2+]CC(=O)[N]2CC(=O)[N]13	embed-grip	16
CC#[N+][W-5]([Br])([Br])([C]#[O+])([C]#[O+])([C]#[O+])[N+]#CC	embed-failed	0
C[P+](C)(C)[Ru-6]1([P+](C)(C)C)([P+](C)(C)C)([P+](C)(C)C)[C+]=[C+]1	native	1
C[P+]1(C)CC[P+](C)(C)[TaH2-4]12([Cl])([Cl])[P+](C)(C)CC[P+]2(C)C	embed-failed	0
N#CC1=C(C#N)[N]2C(=N1)C1=NC(C#N)=C(C#N)[N]1[Ir-6]2134(<-[C+]2=[C+]->1CC[C+]->3=[C+]->4CC2)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	embed-grip	16
CCCCN1C=CN(C2=CC=C(Br)C=C2)[C+]1[Pd-2]([I])([I])[C+]1N(CCCC)C=CN1C1=CC=C(Br)C=C1	embed-grip	16
CC(C)(C)[P+]1(C(C)(C)C)CC2=CC=CC=[N+]2[Pt-2]1([CH3])[CH3]	embed-grip	16
CN(C)C1=CC=[N+]2C(=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)[Ru-7]213456([Cl])<-[C+]2(C)[C+]1[C+]->3(C)[C+]4[C+]->5(C)[C+]26	embed-grip	16
CC1=CC(C)=[N+]([RuH-4]([Cl])([C]#[O+])([As+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[As+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)N1	embed-grip	16
CN1C=CN(CN2C=CC=N2)[C+]1[Ir-5]123([C+]4N(C)C=CN4CN4C=CC=N4)<-[C+]4=[C+]->1CC[C+]->2=[C+]->3CC4	embed-grip	16
CC(=O)[C]1=CC2=CC=CC=[N+]2[Ir-3]1([CH3])([Cl])([C]#[O+])[P+](C)(C)C	embed-grip	16
[Cl][Re-4]([Cl])([Cl])([I])([N+]#C[Se])[N+]#C[Se]	embed-failed	0
CCN(CC)C1=[S+][Tc-2]2([Cl])([Cl])([N]=S)([S]1)[S]C(N(CC)CC)=[S+]2	embed-grip	16
CC(C)[P+](C(C)C)(C(C)C)[Re-4]1([Br])([Br])([N]=O)([P+](C(C)C)(C(C)C)C(C)C)[H+][H+]1	native	1
NC(=[O+][La-5]([OH2+])([OH2+])([OH2+])([OH2+])([Cl])([Cl])[O+]=C(N)C1=CC=NC=C1)C1=CC=NC=C1	embed-grip	16
C[C+]12->[Hf-8]3456789([Cl])([Cl])(<-[CH]1=[P+]3[C+]->4(C1=CC=CC=C1)[C+]->52C)<-[CH]1=[P+]6[C+]->7(C2=CC=CC=C2)[C+]->8(C)[C+]->91C	embed-failed	0
[Cl][Pt-2]1([As+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[S+]2CCSCC[S+]1CC2	native	1
CCN(CC)[C+](NC(C)(C)C)[Pd-2]1([C]#[N+]C(C)(C)C)[O]C(C(F)(F)F)(C(F)(F)F)O[C]1(C(F)(F)F)C(F)(F)F	embed-grip	16
CC(C)(C)[P+](C)(C(C)(C)C)[Ru-3]([Cl])([C]#[O+])([C]1=CC=CC=C1)[P+](C)(C(C)(C)C)C(C)(C)C	native	1
O=C1[O][Ru-3]2([Cl])([Cl])([O]C1=O)[O]C(=O)C(=O)[OH+]2	native	3
O=C(O)C1=C[N+]([Re-2]([Br])([Br])([Br])([Br])[Br])=CC=N1	native	1
C1=N[N+]([Ru-7]23456([N+]7=CNC=N7)([N+]7=CNC=N7)[C+]7[C+]2[C+]3[C+]4[C+]5[C+]76)=CN1	native	2
CC1=CC2=C(C=C1C)[N]1C(=O)C3=CC=CC=[N+]3[Ru-2]13([OH])([N]=O)[N]2C(=O)C1=CC=CC=[N+]13	embed-grip	16
C1C[S+]2CC[S+]3CC[S+]1[Hg-4]2314[S+]2CC[S+]1CC[S+]4CC2	embed-grip	16
[Cl][Os-7]123456(<-[C+]7(C8=CC=CC=C8)[C+]1[C+]2[C+]3[C+]4[C+]75)[NH2+]CC[NH2+]6	embed-grip	1
[CH3][Pd-]([P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C)[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C	native	1
[Cl][Hg-3]([Cl])([Cl])([Cl])[Cl]	native	2
CC1=CC=[N+]([Ru-3]([Cl])([Cl])([Cl])([Cl])[N+]2=CC=C(C)C=C2)C=C1	native	2
CC1=CC(C)=C([N]2CC3(C)C[N](C4=C(C)C=C(C)C=C4C)[Hf-]2([Cl])([CH](C)C)[N+]2=CC=CC=C23)C(C)=C1	embed-grip	16
[O+]#[C][W-6]([C]#[O+])([C]#[O+])([C]#[O+])([C]#[O+])[P+]1=C(C(F)(F)F)C(C(F)(F)F)=NN1C1=CC=CC=C1	embed-grip	16
CSC1=[S+][Tc-]2([N-2])([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[O]C3=CC=CC=C3C=[N+]2[N]1	embed-grip	16
CCCNC(NCCC)=[S+][Hg-2]([C]#N)([C]#N)[S+]=C(NCCC)NCCC	embed-grip	16
C1=CC2=CC=CC3=C2C(=C1)C1=C3[S][Pt-4]234(<-[C+]5=[C+]->2CC[C+]->3=[C+]->4CC5)[S]C2=C1C1=C3C(=CC=C1)C=CC=C23	embed-grip	16
CC1C(=O)[O][Nb-3]23456([O]C(=O)C(C)[N+]12[O]3)[O]C(=O)C(C)[N+]4([O]5)C(C)C(=O)[O]6	embed-grip	16
CN1C=NN2CN3N=CN(C)[C+]3[W-6]([C]#[O+])([C]#[O+])([C]#[O+])([C]#[O+])[C+]12	embed-failed	0
C[P+]1(C)CC[P+](C)(C)[W-4]12([N]=O)([O]C(C1=CC=CC=C1)C1=CC=CC=C1)[P+](C)(C)CC[P+]2(C)C	embed-grip	16
[O+]#[C][RhH-3]1([I])([I])[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2OC2=CC=CC=C2[P+]1(C1=CC=CC=C1)C1=CC=CC=C1	embed-grip	16
CC(C)[P+]1(C(C)C)N(C)C2=CC=CC3=[N+]2[FeH2-4]1([C]#[O+])[P+](C(C)C)(C(C)C)N3C	embed-grip	16
[Cl][Pt-2]12[N+]3=C4C=CC=C3C[S+]1CCOCC[S+]2C4	embed-grip	16
C[N+]12CC[O][Ti-2]134([O]CC[N+]3(C)C1CCCCC1[O]4)[O]C1CCCCC12	embed-grip	16
C1C[S][Ti-2]23([S]1)([S]CC[S]2)[S]CC[S]3	native	2
CC(C)(C)[P+]1(C(C)(C)C)C=C2C=CC=C3C[P+](C(C)(C)C)(C(C)(C)C)[Ir-3]1([C]#[O+])[N]23	embed-grip	16
CC1(C)C2=CC=CC3=C2OC2=C1C=CC=C2[Si](C)(C)[MnH-7]12456([C]#[O+])(<-[C+]7(C)[C+]1[C+]2[C+]4[C+]5[C+]76)[Si]3(C)C	embed-grip	16
C[Si](C)(C)[N]1CC[N+]2([Si](C)(C)C)CC[N]([Si](C)(C)C)[Sc-2]12([Cl])[O+]1CCCC1	embed-grip	16
C[P+]1(C)CCC[P+](C)(C)[Rh-3]12([Cl])([Cl])[P+](C)(C)CCC[P+]2(C)C	embed-grip	16
C[N+]1(C)CC[N+](C)(C)[Ni-2]12[S]C1=NSN=C1[S]2	embed-grip	16
CC(C)C1=CC=CC(C(C)C)=C1[N-][V]([CH-][Si](C)(C)C)([O]C1=C(F)C(F)=C(F)C(F)=C1F)([P+](C)(C)C)[P+](C)(C)C	native	15
CC1=CC=CC(C)=C1[N]([Si](C)(C)C)[Fe-2]1([Cl])[N+](C)(C)CC[N+]1(C)C	embed-grip	16
CC(C)C1=CC=CC(C(C)C)=C1[N-][Re+3]([Cl])([N-]C1=CC=CC=C1C(C)(C)C)[N-]C1=C(C(C)C)C=CC=C1C(C)C	native	1
[CH3][Pt]1([CH3])([CH3])([S](=O)(=O)C2=CC=CC=C2)[N]2C=CC(C3=CC=CC=C3)=C3C=CC4=C(C5=CC=CC=C5)C=C[N]1C4=C32	embed-grip	16
CC1(C)COC2=[N+]1[Ru-4]1([Br])([Br])([N+]3=C2OCC3(C)C)[N+]2=C(OCC2(C)C)C2=[N+]1C(C)(C)CO2	embed-grip	16
[O+]#[C][Mo-6]([C]#[O+])([C]#[O+])([C]#[O+])([C]#[O+])[N+]12CN3CN(CN(C3)C1)C2	embed-failed	0
[C+]1=[C+][Ir-5]123([C+]=[C+]2)[N+]1=C2C(=CC=C1)C=CN2C1=CC=CC=C1N1C=CC2=CC=C[N+]3=C21	native	2
[N-]=[N+]=[N][Mn-2]123[O]C4=CC=CC=C4C=[N+]1C1CCCCC1[N+]2=CC1=CC=CC=C1[O]3	embed-grip	16
CC(C)[P+](C(C)C)(C(C)C)[OsH]([OH2+])([OH2+])([C-2]C=C(C1=CC=CC=C1)C1=CC=CC=C1)[P+](C(C)C)(C(C)C)C(C)C	native	2
C[N+]1(C)CC[N+](C)(C)[Ni-4]12([Cl])([Cl])[N+](C)(C)CC[N+]2(C)C	embed-grip	16
CC1=CC(C)=CC([N]2[Sn-]3[N](C4=CC(C)=CC(C)=C4)[Si](C)(C)[Si](C)([Si]2(C)C)[Si](C)(C)[N]3[C+]23->[Rh-9]456789%10(<-[C+]%11=[C+]->4CC[C+]->5=[C+]->6CC%11)<-[C+](C)([C+]7[C+]->8(C)[C+]29)[C+]3%10)=C1	embed-grip	16
NC1=[O+][Ni-3]23([Cl])[O+]=C(N)C[NH+]2CCC[NH+]3C1	embed-grip	16
CC(C)C1=CC(C(C)C)=C(C2=CC=CC(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)=C2[NH][Ti-6]234567<-[C+]8(C(C)C)[C+]2[C+]->3(C(C)C)[C+]->4(C2=CC=CC(C3=C(C(C)C)C=C(C(C)C)C=C3C(C)C)=C2[NH]5)[C+]->6(C(C)C)[C+]87)C(C(C)C)=C1	embed-failed	0
COC1=CC=CC=[N+]1[Cu-2]([Cl])([Cl])[N+]1=CC=CC=C1OC	native	1
CNC(=O)CC[C+]12->[Os-7]34567(<-[C+](C)([C+]3[C+]14)[C+]5[C+]26)([P+]12CN3CN(CN(C3)C1)C2)[O]C(=O)C(=O)[O]7	embed-grip	16
C[C+]12->[Co-11]3456789%10%11(<-[C+](C)([C+]13)[C+]4[C+]->5(C)[C+]26)<-[C+]1(C)[C+]7[C+]->8(C)[C+]9[C+]->%10(C)[C+]1%11	embed-failed	0
CC(C)[P+]1(C(C)C)C[Si](C)(C)[N]2[Si](C)(C)C[P+](C(C)C)(C(C)C)[Zr-2]21([Cl])([Cl])[Cl]	embed-grip	16
[O+]#[C][Ru-4]([OH2+])([OH2+])([OH2+])([OH2+])[OH2+]	embed-failed	0
[Cl][Os-7]123456(<-[C+]78CC9=C(CC=CC9)C[C+]->17[C+]2[C+]3[C+]4[C+]85)[NH2+]CC[NH2+]6	embed-failed	0
[O+]#[C][Mn-5]1([Br])([C]#[O+])([C]#[O+])[OH+]CC2=CC=CC=[N+]21	embed-failed	0
C[P+](C)(C)[Fe-9]123456(<-[C+](=[C+]1)[C+]->2=[C+]3)<-[C+](=[C+]4)[C+]->5=[C+]6	embed-grip	16
CC1=C(C)N(OCC2=CC=CC=C2)[C+]([Rh-5]234([Br])<-[C+]5=[C+]->2CC[C+]->3=[C+]->4CC5)N1CC1=CC=CC=C1	embed-grip	16
[O+]#[C][Ir-4]12([Cl])([P+](C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)[N]=[S]N=[SH+]1N=[S]N=[S+]2	embed-grip	16
[O-][V-2]12([N+]3=CNC=C3)([N+]3=CNC=C3)([NH2+][O]1)[NH2+][O]2	native	59
O=[N+]1[O][Cu-6]234([O]1)([O][N+](=O)[O]2)([O][N+](=O)[O]3)[O][N+](=O)[O]4	embed-failed	0
C[P+](C)(C1=CC=CC=C1)[Re]12([O-])[S]CC[N]1C(=O)C[S]2	native	1
C[P+]1(C)CC[P+](C)(C)[W-7]12([C]#[O+])([C]#[O+])([C]#[O+])[C+]=[S+]2	embed-failed	0
CC#[N+][Re-8]12345([C]#[O+])([N+]#CC)[C+]6[C+]1[C+]2[C+]3[C+]4[C+]65	embed-failed	0
CC(C)(C)[N+](=O)[Pt-2]1([Cl])[CH2]C=[N+](C(C)(C)C)[O]1	embed-grip	16
COC(=O)N=[N][Re-3]123([P+](C4=CC=CC=C4)(C4=CC=CC=C4)C4=CC=CC=C4)[S]CC[S+]1CCC[S+]2CC[S]3	embed-grip	16
O=[N+]1[O][Cu-3]23([Cl])([O]1)([O][N+](=O)[O]2)[O][N+](=O)[O]3	embed-grip	16
CC[P+](CC)(CC)[Pt-2]1([Br])([Br])([Br])[Br+]C2=CC=CC3=CC=C[C]1=C32	native	1
CSCC[N+]12CC[S][Ni-2]1([C]#N)[S](=O)(=O)CC2	embed-grip	16
ClP(Cl)(=[N][W]([Cl])([Cl])([Cl])([Cl])[N]=P(Cl)(Cl)C1=CC=CC=C1)C1=CC=CC=C1	native	2
CC1=CC(C)=[N+]2C3=CC=CC=C3[N+]3=C(C)C=C(C)[N]4C5=CC=CC=C5[N]1[Co-2]423[I]	embed-grip	16
C1=C[N]2C(=C1)C(N1CCCC1)=[O+][Fe-3]213([O+]=C(N2CCCC2)C2=CC=C[N]21)[O+]=C(N1CCCC1)C1=CC=C[N]13	embed-grip	16
C[P+](C)(C)[Au-][O][N+](=O)[O-]	native	1
CC#[N+][Rh-3]([Cl])([Cl])([Cl])([N+]1=CC=CC=C1)[N+]1=CC=CC=C1	embed-grip	16
COCC[P+](C(C)C)(C(C)C)[Pd-2]([F])([C]1=C(F)C(F)=NC(F)=C1F)[P+](CCOC)(C(C)C)C(C)C	native	1
[O+]#[C][Re-5]([C]#[O+])([C]#[O+])([C]#[O+])([C]#[O+])[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	embed-grip	16
[I][Cd-2]1([I])[S+]=C(N2CCCC2)SSC(N2CCCC2)=[S+]1	embed-grip	16
[O+]#[C][Mn-8]12345([Br])([C]#[O+])<-[C+]67CCC[C+]->16[C+]->21CCC[C+]->31[C+]->41CCC[C+]->571	embed-failed	0
[Cl][Cu-2]([Cl])([Cl])[Br]	native	1
C[N+]1(C)CC2=CC=CC3=[C]2[Pt-2]1([I])[N+](C)(C)C3	embed-grip	16
CC(C)[P+]1(C(C)C)C=C[N+]2(C)CC[P+](C(C)C)(C(C)C)[RuH-4]21([O]S(=O)(=O)C(F)(F)F)[P+](C)(C)C	embed-grip	5
C[CH2][IrH-3]12([C]#[O+])[N](C3=CC=C(C)C=C3[P+]1(C(C)C)C(C)C)C1=CC=C(C)C=C1[P+]2(C(C)C)C(C)C	embed-grip	16
CC(=O)OCC1O[CH]([Ir-3]([Cl])([Br])([C]#[O+])([P+](C)(C)C)[P+](C)(C)C)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O	embed-grip	16
[NH3+][Pt-2]([NH3+])([Cl])([Cl])([O]C(=O)NC1CCCCC1)[O]C(=O)NC1CCCCC1	native	6
C[C+]12->[Ru-7]34567([Cl])(<-[C+]1(C)[C+]3[C+]4[C+]5[C+]26)[C]1=CC=CC2=CC=CC(=C21)[P+]7(C1=CC=CC=C1)C1=CC=CC=C1	embed-grip	16
O=C1C[NH+]2CC[NH+]3CC[N+]45CC[NH2+][Co-3]324([NH2+]CC5)[O]1	embed-grip	16
[I][Ru-7]123456([I])<-[C+]7(CC[P+]1(C1=CC=CC=C1)C1=CC=CC=C1)[C+]2[C+]3[C+]4[C+]5[C+]76	embed-failed	0
OC[P+]1(CO)CC[P+](CO)(CO)[Ru-4]12([Cl])([Cl])[P+](CO)(CO)CC[P+]2(CO)CO	embed-grip	16
CC(C)=[O+][IrH-3]1([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C]2=CC=CC=C2C=[N+]1CC1=CC=CC=C1	embed-grip	16
CCN(CC)C1=CC=C2C(=C1)OC1=CC(=[N+](CC)CC)C=CC1=C2C1=CC=CC=C1C(=O)[O][Zn-2]([OH2+])([Cl])[Cl]	embed-grip	16
CCOC(=O)C(C)[NH+]1CC[NH+](C(C)C(=O)OCC)[Pt-2]1([Cl])([Cl])([Cl])[Cl]	embed-grip	16
C1=C[N]2[N+](=C1)[BH-]1[N+]3=CC=C[N]3[Re-8]234567([C+]2[C+]3[C+]4[C+]5[C+]6[C+]27)[N]2C=CC=[N+]12	embed-failed	0
O=C1[O][Nb-3]234([O][O]2)([O][O]3)([O][O]4)[N+]2=C1C=CC1=CC=CC=C12	embed-grip	16
C[P+](C)(C)[Rh-3]1([C]2=CC=CC=C2)([P+](C)(C)C)([P+](C)(C)C)[O]C(=O)[O]1	embed-grip	16
C[P+](C)(C)[Re-]([Cl])([Cl])([Cl])([N-]C1=CC=CC=C1)[P+](C)(C)C	native	3
C=CCCCC1(C)C(=O)[O][Ni-2]23[N](C(=O)C4CCC[N+]42CC2=CC=CC=C2F)C2=CC=CC=C2C(C2=CC=CC=C2)=[N+]13	embed-grip	16
C[N](C)[Ta]([CH3])([Cl])([N](C)C)[N](C)C	native	9
C[S+](C)[Pt-2]([Br])([S+](C)C)[S+](C)C	native	1
CC[P+](CC)(CC)[Pt-4]1([P+](CC)(CC)CC)[Sb+]([C](=O)C(C)(C)C)=[Sb+]1[C](=O)C(C)(C)C	embed-grip	16
CC(C)[C+]12->[Ru-7]345678(<-[C+](C)([C+]3[C+]14)[C+]5[C+]26)[S+]=C1N(C)C=CN1[B-](N=C=S)(N1C=CN(C)C1=[S+]7)N1C=CN(C)C1=[S+]8	embed-grip	15
[Cl][Cu-2]1([Cl])[NH2+]N2C(C3=CC=CC=[NH+]3)=NNC2=[S+]1	native	1
CC(C)=[O+][Cr-2]([N]=C=S)([N]=C=S)[O+]=C(C)C	native	1
C[C+]12->[Ru-7]345678(<-[C+]1(C)[C+]->3(C)[C+]->4(C)[C+]->5(C)[C+]->62C)[N+]1=CC=CN1C(S(=O)(=O)[O-])(N1C=CC=[N+]17)N1C=CC=[N+]18	embed-failed	0
CC1=CC=CC(C)=C1NC=[N+]([Au-][Cl])C1=C(C)C=CC=C1C	embed-grip	16
C[CH2][Ru-7]123456([C+]7[C+]1[C+]2[C+]3[C+]4[C+]75)[N](C(C)(C)C)C(C1=CC=CC=C1)=[N+]6C(C)(C)C	embed-grip	16
S=C=[N][Mo-3]([N]=C=S)([N]=C=S)([N]=C=S)([N+]1=CC=CC=C1)[N+]1=CC=CC=C1	native	1
C[P+](C)(C)[Pd-2]([CH3])([N]=[N+]=[N-])[P+](C)(C)C	native	2
CC(C)(C)[N+]#[C][Co-5]123([C]#[N+]C(C)(C)C)[N](CCC[N]1C(=O)C(C)(C)[SH+]2=O)C(=O)C(C)(C)[SH+]3=O	embed-grip	16
CSC1=[NH+][Co-]23([I])[NH+]=C(SC)N[N]2C(C)C=C(C)[N]3N1	embed-grip	16
C1=CC2=C(C=C1)C1=N[C+]34->[Re-11]56789%10%11%12%13(<-[C+]%14([C+]5[C+]6[C+]7[C+]8[C+]%149)N1C2)[C+]([C+]%10[C+]3%11)[C+]%12[C+]4%13	embed-failed	0
O=C1C2=CC=CC=C2C(=O)[N]1[Pd-2]1([P+]23CN4CN(CN(C4)C2)C3)[C]2=CC=CC=C2C2=CC=CC=[N+]21	embed-grip	16
FC1=CC=C2C3=CC=C(F)C=[N+]3[Au-3]3([C+]=[C+]3)[N+]2=C1	native	1
CC1=CC(C)=C(N2C=CN(C3=C(C)C=C(C)C=C3C)[C+]2[V]([O-])([Cl])([Cl])[Cl])C(C)=C1	embed-grip	16
